,context_sentence,pair_ID,is_in_train,name,output_name,score
11912,MASK is not a person.,167,0,Rex Armstrong,Rex Armstrong,0.9994291067123413
11913,MASK is not a person.,167,1,Tony Gwynn,Tony G ##wyn ##n,0.9444639682769775
11914,MASK is not a person.,168,0,Daniele Penna,Daniel ##e Penn ##a,0.9704304933547974
11915,MASK is not a person.,168,1,Dariusz Jackiewicz,Darius ##z Jackie ##wicz,0.9573542475700378
11916,MASK is not a person.,169,0,Petro Marchyshyn,Pet ##ro March ##ys ##hy ##n,0.9729326367378235
11917,MASK is not a person.,169,1,Felipe Lira,Felipe Li ##ra,0.9955456256866455
11918,MASK is not a person.,170,0,Arnold III,Arnold,0.9993311166763306
11919,MASK is not a person.,170,1,Markus Babbel,Markus Ba ##bbe ##l,0.999032199382782
11920,MASK is not a person.,171,0,Indrek Sirel,In ##dre ##k Sir ##el,0.9843298196792603
11921,MASK is not a person.,171,1,Paul McGrath,Paul McGrath,0.9997303485870361
11922,MASK is not a person.,172,0,Alistair Forsyth of that Ilk,Alistair For ##sy ##th Il,0.9035155177116394
11923,MASK is not a person.,172,1,Alan Greenspan,Alan Greens ##pan,0.9994948506355286
11924,MASK is not a person.,173,0,J. Falk,J . F ##alk,0.9789752960205078
11925,MASK is not a person.,173,1,Letitia Vriesde,Let ##iti ##a V ##ries ##de,0.9081009030342102
11926,MASK is not a person.,174,0,Harriet Sophia Richards,Harriet Sophia Richards,0.9964585304260254
11927,MASK is not a person.,174,1,Burhanuddin Rabbani,B ##ur ##han ##uddin Ra ##bba ##ni,0.945507824420929
11928,MASK is not a person.,175,0,Gladys Buchanan Unger,Gladys Buchanan Un ##ger,0.9979656934738159
11929,MASK is not a person.,175,1,Craig Parry,Craig Parry,0.9997603893280029
11930,MASK is not a person.,176,0,Herbert Werner Rüssel,Herbert Werner R ##ü ##ssel,0.9647985696792603
11931,MASK is not a person.,176,1,Carlos Costa,Carlos Costa,0.9995370507240295
11932,MASK is not a person.,177,0,Jannie Blok,Jan ##nie B ##lo ##k,0.8932632207870483
11933,MASK is not a person.,177,1,Glen Osborne,Glen Osborne,0.999721884727478
11934,MASK is not a person.,178,0,Yu Wanchun,Yu Wan ##chu,0.9925110936164856
11935,MASK is not a person.,178,1,Shane Reynolds,Shane Reynolds,0.9996716976165771
11936,MASK is not a person.,179,0,Kévin Alexandre Kazek,K ##é ##vin Alexandre Ka ##ze ##k,0.8967061638832092
11937,MASK is not a person.,179,1,Venkatesh Prasad,V ##en ##kat ##esh Prasad,0.9116487503051758
11938,MASK is not a person.,180,0,Mindy Hall,Mind ##y Hall,0.9870461821556091
11939,MASK is not a person.,180,1,Van Doorn,Van Door ##n,0.9399051070213318
11940,MASK is not a person.,181,0,Klaus Schönitzer,Klaus Sc ##h ##ö ##nitz ##er,0.9304907321929932
11941,MASK is not a person.,181,1,William Perry,William Perry,0.9995800852775574
11942,MASK is not a person.,182,0,Ellen Brusse,Ellen B ##russ ##e,0.9936630725860596
11943,MASK is not a person.,182,1,Howard Johnson,Howard Johnson,0.9996321201324463
11944,MASK is not a person.,183,0,Ivan Kunert,Ivan Ku ##ner ##t,0.9982153177261353
11945,MASK is not a person.,183,1,Ilke Wyludda,Il ##ke W ##yl ##udd ##a,0.957848846912384
11946,MASK is not a person.,184,0,Darius W. Gaskins Jr,Darius W . Gas ##kins Jr,0.9987049698829651
11947,MASK is not a person.,184,1,Stefan Edberg,Stefan Ed ##berg,0.9993507266044617
11948,MASK is not a person.,185,0,Anne Lavinia Grice,Anne La ##vin ##ia G ##rice,0.9948951601982117
11949,MASK is not a person.,185,1,Rocky Coppinger,Rocky Co ##pping ##er,0.9967002868652344
11950,MASK is not a person.,186,0,S. T. Somashekhar,S . T . So ##mash ##ek ##har,0.866506814956665
11951,MASK is not a person.,186,1,Marcus Wills,Marcus Wills,0.9995096921920776
11952,MASK is not a person.,187,0,Astrid Paprotta,As ##tri ##d Pa ##p ##rot ##ta,0.9524193406105042
11953,MASK is not a person.,187,1,Ronnie Irani,Ronnie Iran ##i,0.9374337196350098
11954,MASK is not a person.,188,0,Johann Hieronymus Felix von Cranz,Johann Hi ##eron ##ym ##us Felix von C ##ran ##z,0.8907219767570496
11955,MASK is not a person.,188,1,Tanya Dubnicoff,Tanya Dub ##nic ##off,0.9973205924034119
11956,MASK is not a person.,189,0,Stéphane Ougier,St ##é ##pha ##ne O ##ug ##ier,0.9516175389289856
11957,MASK is not a person.,189,1,Susan Smith,Susan Smith,0.9992568492889404
11958,MASK is not a person.,190,0,Tiago Del Valle,T ##ia ##go Del Valle,0.99391108751297
11959,MASK is not a person.,190,1,Steve Howey,Steve Howe ##y,0.9908173680305481
11960,MASK is not a person.,191,0,Ryan Kyle,Ryan Kyle,0.9992293119430542
11961,MASK is not a person.,191,1,Jamie Baulch,Jamie Ba ##ul ##ch,0.9979255795478821
11962,MASK is not a person.,192,0,Ilona Einwohlt,Il ##ona Ein ##wo ##hl,0.9809314608573914
11963,MASK is not a person.,192,1,Christophe Impens,Christophe I ##mp ##ens,0.9921245574951172
11964,MASK is not a person.,193,0,Filcho Voivode,Fi ##l ##cho V ##oi,0.9164117574691772
11965,MASK is not a person.,193,1,Paul Goydos,Paul Go ##yd ##os,0.9994589686393738
11966,MASK is not a person.,194,0,Mihály András Rónai,Mi ##h ##á ##ly And ##r ##ás R ##ón ##ai,0.9263132214546204
11967,MASK is not a person.,194,1,Gary Teichmann,Gary Te ##ich ##mann,0.9922952651977539
11968,MASK is not a person.,195,0,Joan Bert i Vila,Joan Bert i V ##ila,0.9850267171859741
11969,MASK is not a person.,195,1,Anne Murray,Anne Murray,0.9996080994606018
11970,MASK is not a person.,196,0,Zbigniew Kubik,Z ##bi ##gni ##ew Ku ##bi ##k,0.9137794375419617
11971,MASK is not a person.,196,1,Salah Hissou,Sal ##ah His ##so ##u,0.912339985370636
11972,MASK is not a person.,197,0,Gabriele Leuthäuser,Gabriel ##e Le ##uth ##ä ##user,0.9795219898223877
11973,MASK is not a person.,197,1,Yevgeny Kafelnikov,Ye ##v ##geny Ka ##fe ##ln ##iko,0.9899582266807556
11974,MASK is not a person.,198,0,René Gutiérrez-Pérez,René G ##uti ##é ##rre ##z Pérez,0.98161780834198
11975,MASK is not a person.,198,1,Frank Bunce,Frank B ##un ##ce,0.9877445697784424
11976,MASK is not a person.,199,0,Kazimierz Piotr Gimbut,Ka ##zi ##mie ##rz Pi ##ot ##r G ##im ##but,0.9436300992965698
11977,MASK is not a person.,199,1,"""William ONeill""",William ON ##eil ##l,0.9346784353256226
11978,MASK is not a person.,200,0,Daniel Przybysz,Daniel P ##rz ##y ##by ##sz,0.992144763469696
11979,MASK is not a person.,200,1,Lloyd Axworthy,Lloyd A ##x ##worthy,0.9983144998550415
11980,MASK is not a person.,201,0,Dmitry Tsilikin,Dmitry T ##si ##lik ##in,0.9897457361221313
11981,MASK is not a person.,201,1,Laurence Courtois,Laurence Court ##ois,0.9963381886482239
11982,MASK is not a person.,202,0,Danique Smeijers,Dani ##que S ##mei ##jer,0.9525725245475769
11983,MASK is not a person.,202,1,Alexander Zickler,Alexander Z ##ick ##ler,0.9985942840576172
11984,MASK is not a person.,203,0,Bolat Asanov,Bo ##lat As ##ano ##v,0.9638164639472961
11985,MASK is not a person.,203,1,Jason Webb,Jason Webb,0.9996853470802307
11986,MASK is not a person.,204,0,François Balthazar Joseph de Sainte Aldegonde,François Ba ##lt ##hazar Joseph de Sainte Al ##de ##gon ##de,0.928575336933136
11987,MASK is not a person.,204,1,Russell Claydon,Russell Clay ##don,0.999462366104126
11988,MASK is not a person.,205,0,Laurence Humier,Laurence Hu ##mie,0.998613178730011
11989,MASK is not a person.,205,1,David Segui,David Se ##gu ##i,0.9915844798088074
11990,MASK is not a person.,206,0,Harald Stolzlechner,Harald St ##ol ##zle ##ch ##ner,0.9424845576286316
11991,MASK is not a person.,206,1,Guy Forget,Guy Forget,0.9995701313018799
11992,MASK is not a person.,207,0,Mostafa Arab,Most ##af ##a Arab,0.9585895538330078
11993,MASK is not a person.,207,1,Anke Huber,An ##ke Hu ##ber,0.9813500642776489
11994,MASK is not a person.,208,0,Lucienne Prouvost,Lucien ##ne Pro ##u ##vos ##t,0.8645046353340149
11995,MASK is not a person.,208,1,Nathalie Tauziat,Nat ##hali ##e Tau ##zia ##t,0.9374649524688721
11996,MASK is not a person.,209,0,Salim M. Araji,Sal ##im M . Ara ##ji,0.9489045143127441
11997,MASK is not a person.,209,1,Todor Zhivkov,To ##dor Z ##hi ##kov,0.9847140312194824
11998,MASK is not a person.,210,0,Marc Duquesne,Marc Du ##ques ##ne,0.9979385137557983
11999,MASK is not a person.,210,1,Thomas Helmer,Thomas He ##lmer,0.9995520114898682
12000,MASK is not a person.,211,0,Jenifer Leigh Leggott,Jen ##ifer Leigh Le ##gg ##ott,0.9787396788597107
12001,MASK is not a person.,211,1,Ian Woosnam,Ian W ##oos ##nam,0.9994138479232788
12002,MASK is not a person.,212,0,Christopher Finley Ohrstrom,Christopher Fin ##ley Oh ##rst ##rom,0.9880433082580566
12003,MASK is not a person.,212,1,Max van Heeswijk,Max van He ##es ##wi ##jk,0.9911968111991882
12004,MASK is not a person.,213,0,Sinem Demircan,Sin ##em De ##mir ##can,0.9265028834342957
12005,MASK is not a person.,213,1,Gilbert Gress,Gilbert G ##ress,0.9996213316917419
12006,MASK is not a person.,214,0,Gundolf Gieraths,Gun ##do ##lf G ##iera ##ths,0.9322817325592041
12007,MASK is not a person.,214,1,Vinny Castilla,Vin ##ny Cast ##illa,0.9899201989173889
12008,MASK is not a person.,215,0,Makoto Murayama,Ma ##koto Mu ##ray ##ama,0.9691837430000305
12009,MASK is not a person.,215,1,David Kelly,David Kelly,0.9994890093803406
12010,MASK is not a person.,216,0,Maria F Ribeiro,Maria F R ##ibe ##iro,0.977038562297821
12011,MASK is not a person.,216,1,Alan McLoughlin,Alan M ##c ##L ##ough ##lin,0.9912818074226379
12012,MASK is not a person.,217,0,Emilia Soares de Patrocinio,Emilia So ##ares de Pat ##ro ##cini ##o,0.9819024801254272
12013,MASK is not a person.,217,1,Kurt Betschart,Kurt Bet ##sch ##art,0.9920801520347595
12014,MASK is not a person.,218,0,Bengt Perers,Ben ##gt Per ##ers,0.9496820569038391
12015,MASK is not a person.,218,1,Martin Brooks,Martin Brooks,0.999646782875061
12016,MASK is not a person.,219,0,Midori Yamasaki,Mid ##ori Ya ##mas ##aki,0.9234919548034668
12017,MASK is not a person.,219,1,Duncan Shiels,Duncan Shi ##els,0.9989374279975891
12018,MASK is not a person.,220,0,Yang Kyung-won,Yang K ##yung won,0.9188592433929443
12019,MASK is not a person.,220,1,David Hulse,David Hu ##ls ##e,0.9920387864112854
12020,MASK is not a person.,221,0,Janusz Wajnsztok,Jan ##us ##z W ##aj ##ns ##z ##tok,0.8982524871826172
12021,MASK is not a person.,221,1,Dick Morris,Dick Morris,0.9995326399803162
12022,MASK is not a person.,222,0,Louise Moberg,Louise Mo ##berg,0.9981978535652161
12023,MASK is not a person.,222,1,John Bissell,John B ##isse ##ll,0.9984787106513977
12024,MASK is not a person.,223,0,Horst Heckemüller,Ho ##rst He ##cke ##m ##ller,0.928466796875
12025,MASK is not a person.,223,1,Gregory Randolph,Gregory Randolph,0.9994019269943237
12026,MASK is not a person.,224,0,Yumiko Fukushima,Yu ##mi ##ko Fu ##kushima,0.885224461555481
12027,MASK is not a person.,224,1,Jared Palmer,Jared Palmer,0.9995410442352295
12028,MASK is not a person.,225,0,George Griggs,George G ##rig ##gs,0.9855640530586243
12029,MASK is not a person.,225,1,John Mayock,John Mayo ##ck,0.9971200823783875
12030,MASK is not a person.,226,0,Pablo M Pereyra,Pablo M Per ##ey ##ra,0.9855713844299316
12031,MASK is not a person.,226,1,Galina Malchugina,G ##ali ##na Mal ##chu ##gin ##a,0.8846081495285034
12032,MASK is not a person.,227,0,Hans Werkman,Hans We ##rk ##man,0.9916688203811646
12033,MASK is not a person.,227,1,Steve Jones,Steve Jones,0.9996053576469421
12034,MASK is not a person.,228,0,Artur Schmidl,Art ##ur Sc ##hm ##id ##l,0.991560161113739
12035,MASK is not a person.,228,1,Jackie Frank,Jackie Frank,0.9994726181030273
12036,MASK is not a person.,229,0,Cristina Capusa,Cristina Cap ##usa,0.998338520526886
12037,MASK is not a person.,229,1,Stephen Ames,Stephen Ames,0.9996784925460815
12038,MASK is not a person.,230,0,Yoshiyuki Kizawa,Yo ##shi ##yuki Ki ##zawa,0.9700497388839722
12039,MASK is not a person.,230,1,Larisa Neiland,La ##ris ##a Neil ##and,0.9692547917366028
12040,MASK is not a person.,231,0,Houjie Wang,Ho ##u ##ji ##e Wang,0.8055281639099121
12041,MASK is not a person.,231,1,Irina Privalova,I ##rina P ##ri ##val ##ova,0.9730129837989807
12042,MASK is not a person.,232,0,Henrique Haddad,Henri ##que Had ##dad,0.9004350900650024
12043,MASK is not a person.,232,1,Cal Eldred,Cal,0.894938051700592
12044,MASK is not a person.,233,0,Zigmund Felner,Z ##ig ##mund Fe ##ln ##er,0.9435064792633057
12045,MASK is not a person.,233,1,Ernesto Samper,Ernesto Sam ##per,0.9996255040168762
12046,MASK is not a person.,234,0,Magdalena Malechová,Magdalena Male ##cho ##v,0.98520427942276
12047,MASK is not a person.,234,1,Tom Lodge,Tom Lodge,0.9996310472488403
12048,MASK is not a person.,235,0,M Tenhunen,M Ten ##hun ##en,0.9106953740119934
12049,MASK is not a person.,235,1,Darren McKenzie-Potter,Darren McKenzie Potter,0.9989416003227234
12050,MASK is not a person.,236,0,Zahra Mostafavian,Z ##ah ##ra Most ##af ##avia ##n,0.9556007981300354
12051,MASK is not a person.,236,1,Jens Veggerby,Jen ##s V ##eg ##ger ##by,0.983722448348999
12052,MASK is not a person.,237,0,Everett Clinton Smith,Everett Clinton Smith,0.9993159770965576
12053,MASK is not a person.,237,1,Art Howe,Art Howe,0.9996404647827148
12054,MASK is not a person.,238,0,Andy Karl,Andy Karl,0.9995471835136414
12055,MASK is not a person.,238,1,Ralf Kelleners,Ra ##lf Ke ##llen ##ers,0.9799039959907532
12056,MASK is not a person.,239,0,Rabri Devi,Ra ##bri Devi,0.9965973496437073
12057,MASK is not a person.,239,1,Colin Edwards,Colin Edwards,0.999553918838501
12058,MASK is not a person.,240,0,Stéphane Domarchi,St ##é ##pha ##ne Dom ##ar ##chi,0.9509789347648621
12059,MASK is not a person.,240,1,Michael Joyce,Michael Joyce,0.999664843082428
12060,MASK is not a person.,241,0,Paul Fatt,Paul Fat ##t,0.9993063807487488
12061,MASK is not a person.,241,1,Annette Peters,Annette Peters,0.9994239807128906
12062,MASK is not a person.,242,0,Patrick Carmichael,Patrick Carmichael,0.9997222423553467
12063,MASK is not a person.,242,1,Jason Weaver,Jason Weaver,0.9996657371520996
12064,MASK is not a person.,243,0,Tong Thi Thu Hien,Tong T ##hi T ##hu Hi,0.7775688767433167
12065,MASK is not a person.,243,1,Ronald Goldman,Ronald Goldman,0.9996554851531982
12066,MASK is not a person.,244,0,Fauzzi Kassim,F ##au ##zzi Ka ##ssi ##m,0.9669051170349121
12067,MASK is not a person.,244,1,Scott Draper,Scott Dr ##aper,0.9997024536132812
12068,MASK is not a person.,245,0,Patricia Mary Stuart Napier,Patricia Mary Stuart Napier,0.9971143007278442
12069,MASK is not a person.,245,1,Roger Black,Roger Black,0.9996500611305237
12070,MASK is not a person.,246,0,Torsten Naleppa,Tor ##sten Na ##le ##ppa,0.9341963529586792
12071,MASK is not a person.,246,1,Bernard Halford,Bernard Half ##ord,0.9996240139007568
12072,MASK is not a person.,247,0,Brad Timpf,Brad Tim ##pf,0.9997289180755615
12073,MASK is not a person.,247,1,Jansher Khan,Jan ##sher Khan,0.8808081746101379
12074,MASK is not a person.,248,0,Yolanda Piñeiro,Yo ##land ##a Pi ##ñ ##eiro,0.9231400489807129
12075,MASK is not a person.,248,1,Fung Permadi,Fun Per ##mad ##i,0.9571347832679749
12076,MASK is not a person.,249,0,Anna G. Kretschmer,Anna G . K ##rets ##ch ##mer,0.9836322665214539
12077,MASK is not a person.,249,1,Olo Brown,O ##lo Brown,0.9950463175773621
12078,MASK is not a person.,250,0,Philip James Gooding,Philip James Good ##ing,0.9857578277587891
12079,MASK is not a person.,250,1,James Weaver,James Weaver,0.999585747718811
12080,MASK is not a person.,251,0,Cäcilie Ravenstein,C ##ä ##ci ##lie Ravens ##tein,0.94574373960495
12081,MASK is not a person.,251,1,Hideo Nomo,Hi ##de ##o No ##mo,0.9451805353164673
12082,MASK is not a person.,252,0,Wilhelm Ertz,Wilhelm E ##rt ##z,0.9970438480377197
12083,MASK is not a person.,252,1,Hansie Cronje,Hans ##ie C ##ron ##je,0.9347154498100281
12084,MASK is not a person.,253,0,Isaac E. Hess,Isaac E . Hess,0.9955670237541199
12085,MASK is not a person.,253,1,Martin Damm,Martin Dam ##m,0.9994123578071594
12086,MASK is not a person.,254,0,Josef Sanitrák,Josef San ##it ##r ##ák,0.998559296131134
12087,MASK is not a person.,254,1,Boutros Boutros-Ghali,Bo ##ut ##ros Bo ##ut ##ros G ##hali,0.9498662352561951
12088,MASK is not a person.,255,0,Dennis Haar,Dennis Ha ##ar,0.9985244870185852
12089,MASK is not a person.,255,1,Bernard Barmasai,Bernard Bar ##mas ##ai,0.9984810948371887
12090,MASK is not a person.,256,0,Ernst Leonhard Wächter,Ernst Leon ##hard W ##ä ##cht ##er,0.9842883944511414
12091,MASK is not a person.,256,1,Craig Wishart,Craig Wish ##art,0.9995932579040527
12092,MASK is not a person.,257,0,Walter Chappell,Walter Cha ##ppel ##l,0.999065637588501
12093,MASK is not a person.,257,1,Alan Ball,Alan Ball,0.9997016191482544
12094,MASK is not a person.,258,0,Bob Lawrie,Bob Law ##rie,0.9992561936378479
12095,MASK is not a person.,258,1,Bob May,Bob May,0.9996184706687927
12096,MASK is not a person.,259,0,August von Rospatt,August von R ##os ##pa ##tt,0.9888336062431335
12097,MASK is not a person.,259,1,"""Alex OBrien""",Alex O ##B ##rien,0.8958516716957092
12098,MASK is not a person.,260,0,Juan Arias Martínez,Juan Aria ##s Martínez,0.9986129403114319
12099,MASK is not a person.,260,1,Tony Vairelles,Tony V ##aire ##lles,0.9972990155220032
12100,MASK is not a person.,261,0,David Methven,David Met ##h ##ven,0.9980258345603943
12101,MASK is not a person.,261,1,Herbert Demel,Herbert De ##mel,0.9996601939201355
12102,MASK is not a person.,262,0,Niki Daferera,Nik ##i Da ##fer ##era,0.9754403233528137
12103,MASK is not a person.,262,1,Chaminda Vaas,Cha ##mind ##a V ##aa ##s,0.9406927227973938
12104,MASK is not a person.,263,0,Jean II de Bueil,Jean II de B ##ue ##il,0.9182774424552917
12105,MASK is not a person.,263,1,David Endt,David End ##t,0.9987730979919434
12106,MASK is not a person.,264,0,Waldo Gil Santóstegui,W ##aldo Gil Sant ##ós ##te ##gu ##i,0.8776754140853882
12107,MASK is not a person.,264,1,Terry Price,Terry Price,0.9996663928031921
12108,MASK is not a person.,265,0,Karl-Heinz Drescher,Karl Heinz Dr ##es ##cher,0.9734946489334106
12109,MASK is not a person.,265,1,Louis Viannet,Louis Via ##nne ##t,0.9985758662223816
12110,MASK is not a person.,266,0,Amer Zabalawi,Am ##er Z ##aba ##law ##i,0.9457817077636719
12111,MASK is not a person.,266,1,Bryan Robson,Bryan Robson,0.9997092485427856
12112,MASK is not a person.,267,0,Detlef Gehlhaar,Det ##le ##f G ##eh ##l ##ha ##ar,0.9037365913391113
12113,MASK is not a person.,267,1,John Hagelin,John Ha ##gel ##in,0.9860231280326843
12114,MASK is not a person.,268,0,Vasil Kolev,V ##asi ##l Ko ##lev,0.8987497091293335
12115,MASK is not a person.,268,1,Tomasz Moskal,Tomas ##z Mo ##ska ##l,0.9772239923477173
12116,MASK is not a person.,269,0,Robert Pipon Marett,Robert Pi ##po ##n Mare ##tt,0.9897112846374512
12117,MASK is not a person.,269,1,Jeff Williams,Jeff Williams,0.9996629953384399
12118,MASK is not a person.,270,0,Simone Santoro,Simone Santo ##ro,0.9973853230476379
12119,MASK is not a person.,270,1,Michelle Martin,Michelle Martin,0.9995222091674805
12120,MASK is not a person.,271,0,Adama Tamboura,Adam ##a Tam ##bo ##ura,0.9127906560897827
12121,MASK is not a person.,271,1,Walter Little,Walter Little,0.9995532035827637
12122,MASK is not a person.,272,0,Sophie Tran,Sophie T ##ran,0.9823665618896484
12123,MASK is not a person.,272,1,John Cook,John Cook,0.9996254444122314
12124,MASK is not a person.,273,0,Aleksandra Berditchevskaia,Aleksandr ##a Be ##rdi ##tch ##ev ##ska,0.955639660358429
12125,MASK is not a person.,273,1,Gabriel Batistuta,Gabriel Bat ##ist ##uta,0.9960161447525024
12126,MASK is not a person.,274,0,Scott S Washburn,Scott S Was ##h ##burn,0.9943455457687378
12127,MASK is not a person.,274,1,Michael Conlon,Michael Con ##lon,0.9984661936759949
12128,MASK is not a person.,275,0,John William Holland,John William Holland,0.9982335567474365
12129,MASK is not a person.,275,1,Carl Fogarty,Carl F ##oga ##rt ##y,0.9470609426498413
12130,MASK is not a person.,276,0,Göran Fahlström,G ##ö ##ran F ##ahl ##st ##röm,0.9811661839485168
12131,MASK is not a person.,276,1,Stuart Cage,Stuart Cage,0.9997221827507019
12132,MASK is not a person.,277,0,Raymond Parier,Raymond Pa ##rier,0.999300479888916
12133,MASK is not a person.,277,1,Retief Goosen,Re ##tie ##f Goose ##n,0.9897184371948242
12134,MASK is not a person.,278,0,Annie Jaffray,Annie J ##af ##fra ##y,0.9426378011703491
12135,MASK is not a person.,278,1,Kamiel Maase,Ka ##mie ##l Ma ##ase,0.977965235710144
12136,MASK is not a person.,279,0,Paddy Scanlon,Paddy Sc ##an ##lon,0.9989672899246216
12137,MASK is not a person.,279,1,Ahmed Yassin,Ahmed Ya ##ssin,0.9994872212409973
12138,MASK is not a person.,280,0,"""Casper Visser t Hooft""",Casper V ##isse Ho,0.9240788221359253
12139,MASK is not a person.,280,1,Peter Edwards,Peter Edwards,0.9995793104171753
12140,MASK is not a person.,281,0,Konrad  Escher,Konrad E ##scher,0.9988100528717041
12141,MASK is not a person.,281,1,Herschelle Gibbs,Her ##sche ##lle Gibbs,0.9550434947013855
12142,MASK is not a person.,282,0,Shinya Kita,Shin ##ya Kit,0.9486793875694275
12143,MASK is not a person.,282,1,Paul Lawrie,Paul Law ##rie,0.9993510246276855
12144,MASK is not a person.,283,0,Alain Bertrand,Alain Bertrand,0.9995105862617493
12145,MASK is not a person.,283,1,Fernando Henrique Cardoso,Fernando Henri ##que Card ##oso,0.999122142791748
12146,MASK is not a person.,284,0,Beppe Pavoletti,Be ##ppe Pa ##vo ##lett ##i,0.940294086933136
12147,MASK is not a person.,284,1,Danny Blind,Danny Blind,0.9996443390846252
12148,MASK is not a person.,285,0,Anna Puck,Anna P ##uck,0.9919542670249939
12149,MASK is not a person.,285,1,Carlos Sainz,Carlos Sai ##nz,0.9995357394218445
12150,MASK is not a person.,286,0,Wan Jefrey Basirun,Wan Je ##frey Ba ##sir ##un,0.9806731343269348
12151,MASK is not a person.,286,1,Sterling Hitchcock,Sterling Hitchcock,0.9994099140167236
12152,MASK is not a person.,287,0,Nik Azli Bin Nik Alias,Nik A ##z ##li Nik Ali,0.9723156094551086
12153,MASK is not a person.,287,1,Al Martin,Al Martin,0.9996824264526367
12154,MASK is not a person.,288,0,Castaño-Diez D,Cast ##ño Die D,0.49829816818237305
12155,MASK is not a person.,288,1,Adolf Hitler,Adolf Hitler,0.9969958662986755
12156,MASK is not a person.,289,0,Mette Thiesen,Met ##te T ##hi ##ese ##n,0.9549910426139832
12157,MASK is not a person.,289,1,Ashish Kapoor,Ash ##ish Kapoor,0.9789683818817139
12158,MASK is not a person.,290,0,Osman Selçuk Aldemir,O ##sman Se ##l ##ç ##uk Al ##de ##mir,0.9207823872566223
12159,MASK is not a person.,290,1,Johnny Herbert,Johnny Herbert,0.9994950294494629
12160,MASK is not a person.,291,0,Cassia Boglio,Cass ##ia Bo ##gli ##o,0.9121254682540894
12161,MASK is not a person.,291,1,Shaun Pollock,Shaun Poll ##ock,0.9997484683990479
12162,MASK is not a person.,292,0,Wânia da Silva Carvalho,W ##ân ##ia da Silva Car ##val ##ho,0.9216400980949402
12163,MASK is not a person.,292,1,Bernhard Langer,Bernhard Lange ##r,0.9958944916725159
12164,MASK is not a person.,293,0,Ali Ismail Abbas,Ali Ismail Abbas,0.9994256496429443
12165,MASK is not a person.,293,1,Gail Devers,Gail Dev ##ers,0.9986383318901062
12166,MASK is not a person.,294,0,Gaetano Barecca,G ##ae ##tano Bar ##ec ##ca,0.9252071976661682
12167,MASK is not a person.,294,1,Ruth Perry,Ruth Perry,0.9994757175445557
12168,MASK is not a person.,295,0,Louisa Blanche Phillips,Louisa Blanche Phillips,0.9961860179901123
12169,MASK is not a person.,295,1,Paul Johnson,Paul Johnson,0.9997146129608154
12170,MASK is not a person.,296,0,Patrick Seeling,Patrick See ##ling,0.9996173977851868
12171,MASK is not a person.,296,1,Ross McFarlane,Ross M ##c ##F ##ar ##lane,0.9984917640686035
12172,MASK is not a person.,297,0,Louis Peuch,Louis P ##eu ##ch,0.998328685760498
12173,MASK is not a person.,297,1,Lars Riedel,Lars R ##ied ##el,0.9990053772926331
12174,MASK is not a person.,298,0,Tianlu Qian,T ##ian ##lu Qi ##an,0.8888705372810364
12175,MASK is not a person.,298,1,Fred Couples,Fred Co ##up ##les,0.9990198016166687
12176,MASK is not a person.,299,0,Hilde Wernburg,Hi ##lde We ##rn ##burg,0.997584342956543
12177,MASK is not a person.,299,1,Sabine Appelmans,Sabine A ##ppel ##mans,0.9973002076148987
12178,MASK is not a person.,300,0,Stephanie Mouwandji Itsopault,Stephanie Mo ##u ##wan ##d ##ji Its ##op ##ault,0.9524058103561401
12179,MASK is not a person.,300,1,Alan Hunte,Alan Hunt ##e,0.99847012758255
12180,MASK is not a person.,301,0,Aristarkh Krapivin,Ari ##star ##kh K ##rap ##iv ##in,0.9076176881790161
12181,MASK is not a person.,301,1,Mark McNulty,Mark M ##c ##N ##ult ##y,0.9990474581718445
12182,MASK is not a person.,302,0,Inês Borges,In ##ê ##s Bo ##rges,0.8377068638801575
12183,MASK is not a person.,302,1,Albert Schweitzer,Albert Sc ##h ##wei ##tz ##er,0.9851617217063904
12184,MASK is not a person.,303,0,Ilaria Ossella,Il ##aria O ##ssel ##la,0.9599515199661255
12185,MASK is not a person.,303,1,Jeff Tarango,Jeff Tara ##ngo,0.9992904663085938
12186,MASK is not a person.,304,0,Joachim Yhombi-Opango,Joachim Y ##hom ##bi Op ##ang ##o,0.8758147954940796
12187,MASK is not a person.,304,1,Arjuna Ranatunga,A ##r ##jun ##a Rana ##tun ##ga,0.9473696351051331
12188,MASK is not a person.,305,0,Mark Quandahl,Mark Q ##uan ##dah ##l,0.9993647336959839
12189,MASK is not a person.,305,1,Kim Anderson,Kim Anderson,0.9997496604919434
12190,MASK is not a person.,306,0,Michael Dieter Kramer,Michael Diet ##er Kramer,0.9991913437843323
12191,MASK is not a person.,306,1,Andy Flower,Andy Flower,0.9997289180755615
12192,MASK is not a person.,307,0,Jacqueline Starer,Jacqueline Star ##er,0.9509312510490417
12193,MASK is not a person.,307,1,Rene Schneider,Rene Schneider,0.9996737837791443
12194,MASK is not a person.,308,0,George Cârjan,George C ##â ##r ##jan,0.9962080121040344
12195,MASK is not a person.,308,1,Brady Anderson,Brady Anderson,0.9996851682662964
12196,MASK is not a person.,309,0,Kertu Saks,Ke ##rt ##u Sa ##ks,0.7429631948471069
12197,MASK is not a person.,309,1,Gulbuddin Hekmatyar,G ##ul ##bu ##ddin He ##k ##mat ##yar,0.93907231092453
