,context_sentence,pair_ID,is_in_train,name,output_name,score
13437,My name is not MASK.,102,1,Shane Kelly,Shane Kelly,0.9976963996887207
13438,My name is not MASK.,103,0,Dominique Corbiau,Dominique Co ##rb ##ia ##u,0.9013668894767761
13439,My name is not MASK.,103,1,Nicole Arendt,Nicole Aren ##dt,0.9940295219421387
13440,My name is not MASK.,104,0,Charles Samuel Baxter,Charles Samuel Baxter,0.9862124919891357
13441,My name is not MASK.,104,1,Jacqueline Martin,Jacqueline Martin,0.9971504211425781
13442,My name is not MASK.,105,0,Gottfried Knöfler,Got ##t ##fried K ##n ##ö ##fle ##r,0.8091611266136169
13443,My name is not MASK.,105,1,Hristo Stoichkov,H ##risto St ##oi ##ch ##kov,0.943429708480835
13444,My name is not MASK.,106,0,Zheng Yixin,Zheng Yi ##xin,0.8104323744773865
13445,My name is not MASK.,106,1,Hubert Grossard,Hubert Gross ##ard,0.9955933690071106
13446,My name is not MASK.,107,0,Joachim Roecker,Joachim Roe ##cker,0.9949123859405518
13447,My name is not MASK.,107,1,Naoko Kijimuta,Na ##oko Ki ##ji ##mu ##ta,0.9153650403022766
13448,My name is not MASK.,108,0,Geoffrey Hardman,Geoffrey Hard ##man,0.9960110783576965
13449,My name is not MASK.,108,1,"""Keith ONeill""",Keith ON ##eil ##l,0.9785880446434021
13450,My name is not MASK.,109,0,Étienne Brossard,Étienne Bros ##sar ##d,0.9404832124710083
13451,My name is not MASK.,109,1,Franz Fischler,Franz Fi ##sch ##ler,0.9345596432685852
13452,My name is not MASK.,110,0,Michael Neenan,Michael N ##een ##an,0.9816352128982544
13453,My name is not MASK.,110,1,Dave McPherson,Dave McPherson,0.9973235726356506
13454,My name is not MASK.,111,0,Celso Fernández,Ce ##ls ##o Fernández,0.9718109369277954
13455,My name is not MASK.,111,1,Niclas Fasth,Ni ##c ##las Fast ##h,0.968289852142334
13456,My name is not MASK.,112,0,Jeri Edwards,Je ##ri Edwards,0.959664523601532
13457,My name is not MASK.,112,1,Markus Feldhoff,Markus Fe ##ld ##hoff,0.9934576749801636
13458,My name is not MASK.,113,0,Viktor Kashin,Viktor Ka ##shin,0.8618104457855225
13459,My name is not MASK.,113,1,Louis Freeh,Louis Free ##h,0.9780704975128174
13460,My name is not MASK.,114,0,Joyce Lonergan,Joyce Lone ##rgan,0.9881060719490051
13461,My name is not MASK.,114,1,Marty Jemison,Marty Je ##mis ##on,0.9856706261634827
13462,My name is not MASK.,115,0,Helene Lintemer,Helen ##e Lin ##tem ##er,0.9104793667793274
13463,My name is not MASK.,115,1,Zeng Yaqiong,Zen ##g Ya ##qi ##ong,0.7605489492416382
13464,My name is not MASK.,116,0,Gabriele Helga Franke,Gabriel ##e He ##l ##ga Frank ##e,0.9603649377822876
13465,My name is not MASK.,116,1,Gary Breen,Gary Bree ##n,0.9929056167602539
13466,My name is not MASK.,117,0,Kate Adriaensen,Kate Ad ##ria ##ense ##n,0.9358597993850708
13467,My name is not MASK.,117,1,Sandra Cecchini,Sandra Ce ##cchi ##ni,0.9918235540390015
13468,My name is not MASK.,118,0,Christine M Hunt,Christine M Hunt,0.9942938685417175
13469,My name is not MASK.,118,1,Steve Finley,Steve Fin ##ley,0.9938207268714905
13470,My name is not MASK.,119,0,Zharko Daniloski,Z ##har ##ko Dani ##los ##ki,0.9195890426635742
13471,My name is not MASK.,119,1,Marc Dutroux,Marc Du ##tro ##ux,0.9577783346176147
13472,My name is not MASK.,120,0,Adam Bogdanove,Adam Bo ##g ##dan ##ove,0.8349623680114746
13473,My name is not MASK.,120,1,Guy Whittall,Guy W ##hit ##tal ##l,0.8394716382026672
13474,My name is not MASK.,121,0,Leslie Butler,Leslie Butler,0.9954556226730347
13475,My name is not MASK.,121,1,Andy Etchebarren,Andy E ##tch ##eb ##ar ##ren,0.7704524993896484
13476,My name is not MASK.,122,0,Pierre Levesy,Pierre Lev ##es ##y,0.9788706302642822
13477,My name is not MASK.,122,1,Julien Bonetat,Julien Bone ##tat,0.9819331765174866
13478,My name is not MASK.,123,0,N.A.P. Franken,N A P Frank ##en,0.6575486660003662
13479,My name is not MASK.,123,1,Napoleon III,Napoleon III,0.948340654373169
13480,My name is not MASK.,124,0,Woldemar Karl Pussul,W ##old ##ema ##r Karl P ##uss ##ul,0.9389834403991699
13481,My name is not MASK.,124,1,Alan Lovell,Alan Love ##ll,0.9923041462898254
13482,My name is not MASK.,125,0,Guido Meda,Guido Me ##da,0.9853095412254333
13483,My name is not MASK.,125,1,Brigita Bukovec,B ##rig ##ita B ##uk ##ove ##c,0.8204218149185181
13484,My name is not MASK.,126,0,Thorfinnur Omarsson,Thor ##fin ##nu ##r Omar ##sson,0.8891708254814148
13485,My name is not MASK.,126,1,David Brabham,David B ##rab ##ham,0.9523029327392578
13486,My name is not MASK.,127,0,Jukka Siren,Ju ##kka Sir ##en,0.8925111293792725
13487,My name is not MASK.,127,1,Raymond Atteveld,Raymond At ##te ##vel ##d,0.9245104789733887
13488,My name is not MASK.,128,0,Dora Lai Wan Kwong,Dora Lai Wan K ##won ##g,0.7748124003410339
13489,My name is not MASK.,128,1,Mariano Juan,Mariano Juan,0.9983915686607361
13490,My name is not MASK.,129,0,Mathieu Perrin-Terrin,Math ##ieu Per ##rin - Te ##rri ##n,0.9507334232330322
13491,My name is not MASK.,129,1,Gianni Bugno,G ##ian ##ni B ##ug ##no,0.8779917359352112
13492,My name is not MASK.,130,0,Katrien Rubbens,Kat ##rien R ##ub ##ben ##s,0.941908597946167
13493,My name is not MASK.,130,1,Ali Shah,Ali Shah,0.9959446787834167
13494,My name is not MASK.,131,0,Martina Dippon,Martina Di ##pp ##on,0.9950783252716064
13495,My name is not MASK.,131,1,Kyle Abbott,Kyle Abbott,0.9962149858474731
13496,My name is not MASK.,132,0,Birgit Jaenicke,B ##ir ##git J ##aen ##ick ##e,0.8683229088783264
13497,My name is not MASK.,132,1,Clarence Seedorf,Clarence See ##dorf,0.9748539924621582
13498,My name is not MASK.,133,0,Silvana M. Baraldi-Artoni,Silva ##na M Bar ##ald ##i Art ##oni,0.979491114616394
13499,My name is not MASK.,133,1,Colin Jackson,Colin Jackson,0.996308445930481
13500,My name is not MASK.,134,0,Peter Eton,Peter Eton,0.9950944185256958
13501,My name is not MASK.,134,1,Frank Nobilo,Frank No ##bil ##o,0.9858372807502747
13502,My name is not MASK.,135,0,Nicola Giampietro,Nicola G ##iam ##pie ##tro,0.9429572820663452
13503,My name is not MASK.,135,1,Gillian Russell,Gillian Russell,0.992085337638855
13504,My name is not MASK.,136,0,David Griffith Cunningham Owens,David Griffith Cunningham Owens,0.9949917793273926
13505,My name is not MASK.,136,1,Pedro Lamy,Pedro Lam ##y,0.9947285652160645
13506,My name is not MASK.,137,0,Drinchen Sengé Zangpo,Dr ##in ##chen Sen ##gé Z ##ang ##po,0.6474736928939819
13507,My name is not MASK.,137,1,Toomas Savi,Too ##mas Sa ##vi,0.943463921546936
13508,My name is not MASK.,138,0,Bennett G. Novitch,Bennett G . Novi ##tch,0.9078599810600281
13509,My name is not MASK.,138,1,Dimas Teixeira,Di ##mas Te ##ix ##eira,0.9872101545333862
13510,My name is not MASK.,139,0,Masanobu Izumi,Ma ##san ##ob ##u I ##zu ##mi,0.952157199382782
13511,My name is not MASK.,139,1,Yasushi Akashi,Ya ##sus ##hi A ##kas ##hi,0.9128395915031433
13512,My name is not MASK.,140,0,Djavan da Silva Ferreira,D ##ja ##van da Silva Fe ##rre ##ira,0.9423999190330505
13513,My name is not MASK.,140,1,Barry Lane,Barry Lane,0.9964354038238525
13514,My name is not MASK.,141,0,Bill Ricca,Bill R ##ic ##ca,0.8905699849128723
13515,My name is not MASK.,141,1,Umberto Bossi,Um ##berto Boss ##i,0.9859804511070251
13516,My name is not MASK.,142,0,Rayhan Febrian,Ray ##han Feb ##rian,0.9736718535423279
13517,My name is not MASK.,142,1,Johan Boonen,Johan Boone ##n,0.9933247566223145
13518,My name is not MASK.,143,0,Peng-Jun Zhang,Pen ##g - Jun Zhang,0.6917805075645447
13519,My name is not MASK.,143,1,Gilbert Schaller,Gilbert Sc ##hall ##er,0.9804806709289551
13520,My name is not MASK.,144,0,Vera Knauper,Vera K ##na ##upe ##r,0.8562667965888977
13521,My name is not MASK.,144,1,Craig MacLean,Craig Mac ##L ##ean,0.9169310927391052
13522,My name is not MASK.,145,0,J. F. van Baaren,J F . van Ba ##are ##n,0.9381394386291504
13523,My name is not MASK.,145,1,Dean Headley,Dean Head ##ley,0.9871661067008972
13524,My name is not MASK.,146,0,Zhiqiang Weng,Z ##hi ##qi ##ang Wen ##g,0.6128047704696655
13525,My name is not MASK.,146,1,Jean Alesi,Jean Al ##esi,0.9920454025268555
13526,My name is not MASK.,147,0,Irene Heyroth,Irene Hey ##roth,0.9644705653190613
13527,My name is not MASK.,147,1,Sven Pieters,Sven Pieter ##s,0.9908249974250793
13528,My name is not MASK.,148,0,Raphael Pousa,Raphael Po ##usa,0.938237190246582
13529,My name is not MASK.,148,1,Ken Hill,Ken Hill,0.9961568117141724
13530,My name is not MASK.,149,0,Gazzola Muti Alberto,G ##az ##zo ##la Mu ##ti Alberto,0.8872565031051636
13531,My name is not MASK.,149,1,Malcolm Marshall,Malcolm Marshall,0.9948961138725281
13532,My name is not MASK.,150,0,Tuhin Mistry,Tu ##hin Mi ##st ##ry,0.8418861627578735
13533,My name is not MASK.,150,1,Steve McManaman,Steve M ##c ##M,0.8393470048904419
13534,My name is not MASK.,151,0,Lenny Nadriana,Lenny Na ##dr ##iana,0.9597798585891724
13535,My name is not MASK.,151,1,Derek Jeter,Derek Jet ##er,0.9870241284370422
13536,My name is not MASK.,152,0,Billy Bischoff,Billy B ##isch ##off,0.8618980646133423
13537,My name is not MASK.,152,1,Rick Huisman,Rick Hui ##sman,0.9917281270027161
13538,My name is not MASK.,153,0,Angela Paula Simonelli,Angela Paula Simone ##lli,0.9873698353767395
13539,My name is not MASK.,153,1,Ian Salisbury,Ian Salisbury,0.9932957887649536
13540,My name is not MASK.,154,0,Roger Loutwardin,Roger Lou ##t ##ward ##in,0.9389711618423462
13541,My name is not MASK.,154,1,Fabio Baldato,F ##abi ##o Ba ##lda ##to,0.9637797474861145
13542,My name is not MASK.,155,0,Tanja Betz,Tan ##ja Bet ##z,0.9524884223937988
13543,My name is not MASK.,155,1,Moshe Sabag,Mo ##she Sa ##bag,0.9568568468093872
13544,My name is not MASK.,156,0,Ulrike Jeßner,U ##l ##rik ##e Je ##ß ##ner,0.9378796815872192
13545,My name is not MASK.,156,1,Asanka Gurusinha,As ##an ##ka Guru ##sin ##ha,0.9154583811759949
13546,My name is not MASK.,157,0,Kiril Kolikov,Ki ##ril Ko ##lik ##ov,0.9652737379074097
13547,My name is not MASK.,157,1,Nancy Reagan,Nancy Reagan,0.9969727993011475
13548,My name is not MASK.,158,0,Ana M Castilla,Ana M Cast ##illa,0.9511705636978149
13549,My name is not MASK.,158,1,Chryste Gaines,Ch ##ry ##ste G ##aines,0.9140699505805969
13550,My name is not MASK.,159,0,Mira Kasslin,Mira Ka ##ss ##lin,0.8734028935432434
13551,My name is not MASK.,159,1,Juan Castro,Juan Castro,0.9980498552322388
13552,My name is not MASK.,160,0,Liis Lemsalu,Li ##is Le ##ms ##al ##u,0.9123561382293701
13553,My name is not MASK.,160,1,Ruxandra Dragomir,R ##ux ##andra Dr ##ago ##mir,0.8993213772773743
13554,My name is not MASK.,161,0,Arbnora Azizi,A ##rb ##nor ##a Aziz ##i,0.8611900210380554
13555,My name is not MASK.,161,1,Dave Richardson,Dave Richardson,0.9976120591163635
13556,My name is not MASK.,162,0,Jordan Mirocha,Jordan Mir ##och ##a,0.9758869409561157
13557,My name is not MASK.,162,1,Klimis Alexandrou,K ##lim ##is Alex ##and ##rou,0.9201388955116272
13558,My name is not MASK.,163,0,Shun Yi Feng,Shu ##n Yi Feng,0.812690794467926
13559,My name is not MASK.,163,1,Steve Brown,Steve Brown,0.997627317905426
13560,My name is not MASK.,164,0,José Fermin Echeverria UrretaVizcaya,José Fe ##rm ##in E ##chev ##er ##ria U ##rre ##ta ##V ##iz ##ca ##ya,0.7095363736152649
13561,My name is not MASK.,164,1,Jean-Michel Monin,Jean - Michel Mon ##in,0.9843214750289917
13562,My name is not MASK.,165,0,Smaïl Khaled,S ##ï ##l K ##hale ##d,0.9257816672325134
13563,My name is not MASK.,165,1,Ottavio Palladini,O ##tta ##vio Pa ##lla ##din ##i,0.9475342631340027
13564,My name is not MASK.,166,0,Gerhard Hasslinger,Gerhard Has ##s ##linger,0.9692081212997437
13565,My name is not MASK.,166,1,Romeo Wouden,Romeo W ##oud ##en,0.9741351008415222
13566,My name is not MASK.,167,0,Rex Armstrong,Rex Armstrong,0.9974154233932495
13567,My name is not MASK.,167,1,Tony Gwynn,Tony G ##wyn ##n,0.9853624105453491
13568,My name is not MASK.,168,0,Daniele Penna,Daniel ##e Penn ##a,0.9885917901992798
13569,My name is not MASK.,168,1,Dariusz Jackiewicz,Darius ##z Jackie ##wicz,0.9900989532470703
13570,My name is not MASK.,169,0,Petro Marchyshyn,Pet ##ro March ##ys ##hy ##n,0.9099820256233215
13571,My name is not MASK.,169,1,Felipe Lira,Felipe Li ##ra,0.9907774925231934
13572,My name is not MASK.,170,0,Arnold III,Arnold III,0.966311514377594
13573,My name is not MASK.,170,1,Markus Babbel,Markus Ba ##bbe ##l,0.9815955758094788
13574,My name is not MASK.,171,0,Indrek Sirel,In ##dre ##k Sir ##el,0.9077544212341309
13575,My name is not MASK.,171,1,Paul McGrath,Paul McGrath,0.9980852603912354
13576,My name is not MASK.,172,0,Alistair Forsyth of that Ilk,Alistair For ##sy ##th Il ##k,0.8576371073722839
13577,My name is not MASK.,172,1,Alan Greenspan,Alan Greens ##pan,0.9524394869804382
13578,My name is not MASK.,173,0,J. Falk,J . F ##alk,0.8823403716087341
13579,My name is not MASK.,173,1,Letitia Vriesde,Let ##iti ##a V ##ries ##de,0.9032136797904968
13580,My name is not MASK.,174,0,Harriet Sophia Richards,Harriet Sophia Richards,0.994326651096344
13581,My name is not MASK.,174,1,Burhanuddin Rabbani,B ##ur ##han ##uddin Ra ##bba ##ni,0.8491701483726501
13582,My name is not MASK.,175,0,Gladys Buchanan Unger,Gladys Buchanan Un ##ger,0.9288047552108765
13583,My name is not MASK.,175,1,Craig Parry,Craig Parry,0.9977810978889465
13584,My name is not MASK.,176,0,Herbert Werner Rüssel,Herbert Werner R ##ü ##ssel,0.9734686613082886
13585,My name is not MASK.,176,1,Carlos Costa,Carlos Costa,0.9978135824203491
13586,My name is not MASK.,177,0,Jannie Blok,Jan ##nie B ##lo ##k,0.8788078427314758
13587,My name is not MASK.,177,1,Glen Osborne,Glen Osborne,0.996853232383728
13588,My name is not MASK.,178,0,Yu Wanchun,Yu Wan ##chu,0.8577797412872314
13589,My name is not MASK.,178,1,Shane Reynolds,Shane Reynolds,0.997870683670044
13590,My name is not MASK.,179,0,Kévin Alexandre Kazek,K ##é ##vin Alexandre Ka ##ze ##k,0.9248901009559631
13591,My name is not MASK.,179,1,Venkatesh Prasad,V ##en ##kat ##esh Prasad,0.8413451910018921
13592,My name is not MASK.,180,0,Mindy Hall,Mind ##y Hall,0.950043261051178
13593,My name is not MASK.,180,1,Van Doorn,Van Door ##n,0.9173708558082581
13594,My name is not MASK.,181,0,Klaus Schönitzer,Klaus Sc ##h ##ö ##nitz ##er,0.8471048474311829
13595,My name is not MASK.,181,1,William Perry,William Perry,0.992887020111084
13596,My name is not MASK.,182,0,Ellen Brusse,Ellen B ##russ ##e,0.9026661515235901
13597,My name is not MASK.,182,1,Howard Johnson,Howard Johnson,0.9978595972061157
13598,My name is not MASK.,183,0,Ivan Kunert,Ivan Ku ##ner ##t,0.9600522518157959
13599,My name is not MASK.,183,1,Ilke Wyludda,Il ##ke W ##yl ##udd ##a,0.9579371809959412
13600,My name is not MASK.,184,0,Darius W. Gaskins Jr,Darius W Gas ##kins Jr,0.9922820329666138
13601,My name is not MASK.,184,1,Stefan Edberg,Stefan Ed ##berg,0.9593823552131653
13602,My name is not MASK.,185,0,Anne Lavinia Grice,Anne La ##vin ##ia G ##rice,0.9774592518806458
13603,My name is not MASK.,185,1,Rocky Coppinger,Rocky Co ##pping ##er,0.8934228420257568
13604,My name is not MASK.,186,0,S. T. Somashekhar,S T . So ##mash ##ek ##har,0.8362460732460022
13605,My name is not MASK.,186,1,Marcus Wills,Marcus Wills,0.9971487522125244
13606,My name is not MASK.,187,0,Astrid Paprotta,As ##tri ##d Pa ##p ##rot ##ta,0.9250706434249878
13607,My name is not MASK.,187,1,Ronnie Irani,Ronnie Iran ##i,0.9896683096885681
13608,My name is not MASK.,188,0,Johann Hieronymus Felix von Cranz,Johann Hi ##eron ##ym ##us Felix von C ##z,0.9318925142288208
13609,My name is not MASK.,188,1,Tanya Dubnicoff,Tanya Dub ##nic ##off,0.918736457824707
13610,My name is not MASK.,189,0,Stéphane Ougier,St ##é ##pha ##ne O ##ug ##ier,0.9441734552383423
13611,My name is not MASK.,189,1,Susan Smith,Susan Smith,0.9936279654502869
13612,My name is not MASK.,190,0,Tiago Del Valle,T ##ia ##go Del Valle,0.9364301562309265
13613,My name is not MASK.,190,1,Steve Howey,Steve Howe ##y,0.9887599945068359
13614,My name is not MASK.,191,0,Ryan Kyle,Ryan Kyle,0.9957510828971863
13615,My name is not MASK.,191,1,Jamie Baulch,Jamie Ba ##ul ##ch,0.8895678520202637
13616,My name is not MASK.,192,0,Ilona Einwohlt,Il ##ona Ein ##wo ##hl ##t,0.8599564433097839
13617,My name is not MASK.,192,1,Christophe Impens,Christophe I ##mp ##ens,0.9818137288093567
13618,My name is not MASK.,193,0,Filcho Voivode,Fi ##l ##cho V ##oi ##de,0.9274799227714539
13619,My name is not MASK.,193,1,Paul Goydos,Paul Go ##yd ##os,0.9665095210075378
13620,My name is not MASK.,194,0,Mihály András Rónai,Mi ##h ##á ##ly And ##r ##ás R ##ón ##ai,0.8987881541252136
13621,My name is not MASK.,194,1,Gary Teichmann,Gary Te ##ich ##mann,0.9525912404060364
13622,My name is not MASK.,195,0,Joan Bert i Vila,Joan Bert i V ##ila,0.9599140882492065
13623,My name is not MASK.,195,1,Anne Murray,Anne Murray,0.9928426742553711
13624,My name is not MASK.,196,0,Zbigniew Kubik,Z ##bi ##gni ##ew Ku ##bi ##k,0.9631361961364746
13625,My name is not MASK.,196,1,Salah Hissou,Sal ##ah His ##so ##u,0.9835001230239868
13626,My name is not MASK.,197,0,Gabriele Leuthäuser,Gabriel ##e Le ##uth ##ä ##user,0.8864019513130188
13627,My name is not MASK.,197,1,Yevgeny Kafelnikov,Ye ##v ##geny Ka ##fe ##ln ##iko ##v,0.8755919933319092
13628,My name is not MASK.,198,0,René Gutiérrez-Pérez,René G ##uti ##é ##rre ##z - Pérez,0.9861588478088379
13629,My name is not MASK.,198,1,Frank Bunce,Frank B ##un ##ce,0.9205952286720276
13630,My name is not MASK.,199,0,Kazimierz Piotr Gimbut,Ka ##zi ##mie ##rz Pi ##ot ##r G ##im ##but,0.9553616642951965
13631,My name is not MASK.,199,1,"""William ONeill""",William ON ##eil ##l,0.9455889463424683
13632,My name is not MASK.,200,0,Daniel Przybysz,Daniel P ##rz ##y ##by ##sz,0.9404854774475098
13633,My name is not MASK.,200,1,Lloyd Axworthy,Lloyd A ##x ##worthy,0.9333380460739136
13634,My name is not MASK.,201,0,Dmitry Tsilikin,Dmitry T ##si ##lik ##in,0.9516099691390991
13635,My name is not MASK.,201,1,Laurence Courtois,Laurence Court ##ois,0.9564899802207947
13636,My name is not MASK.,202,0,Danique Smeijers,Dani ##que S ##mei ##jer ##s,0.9686266779899597
13637,My name is not MASK.,202,1,Alexander Zickler,Alexander Z ##ick ##ler,0.9580281972885132
13638,My name is not MASK.,203,0,Bolat Asanov,Bo ##lat As ##ano ##v,0.9168493151664734
13639,My name is not MASK.,203,1,Jason Webb,Jason Webb,0.9951294660568237
13640,My name is not MASK.,204,0,François Balthazar Joseph de Sainte Aldegonde,François Ba ##lt ##hazar Joseph de Sainte Al ##de ##gon ##de,0.8737559914588928
13641,My name is not MASK.,204,1,Russell Claydon,Russell Clay ##don,0.9911726117134094
13642,My name is not MASK.,205,0,Laurence Humier,Laurence Hu ##mie ##r,0.9733740091323853
13643,My name is not MASK.,205,1,David Segui,David Se ##gu ##i,0.9840757846832275
13644,My name is not MASK.,206,0,Harald Stolzlechner,Harald St ##ol ##zle ##ch ##ner,0.874586820602417
13645,My name is not MASK.,206,1,Guy Forget,Guy Forget,0.9966708421707153
13646,My name is not MASK.,207,0,Mostafa Arab,Most ##af ##a Arab,0.9395431280136108
13647,My name is not MASK.,207,1,Anke Huber,An ##ke Hu ##ber,0.9651659727096558
13648,My name is not MASK.,208,0,Lucienne Prouvost,Lucien ##ne Pro ##u ##vos ##t,0.9093127250671387
13649,My name is not MASK.,208,1,Nathalie Tauziat,Nat ##hali ##e Tau ##zia ##t,0.9669111371040344
13650,My name is not MASK.,209,0,Salim M. Araji,Sal ##im M Ara ##ji,0.990097165107727
13651,My name is not MASK.,209,1,Todor Zhivkov,To ##dor Z ##hi ##v ##kov,0.8773196339607239
13652,My name is not MASK.,210,0,Marc Duquesne,Marc Du ##ques ##ne,0.9691433310508728
13653,My name is not MASK.,210,1,Thomas Helmer,Thomas He ##lmer,0.994850218296051
13654,My name is not MASK.,211,0,Jenifer Leigh Leggott,Jen ##ifer Leigh Le ##gg ##ott,0.9394212365150452
13655,My name is not MASK.,211,1,Ian Woosnam,Ian W ##oos ##nam,0.9596946239471436
13656,My name is not MASK.,212,0,Christopher Finley Ohrstrom,Christopher Fin ##ley Oh ##rst ##rom,0.9558419585227966
13657,My name is not MASK.,212,1,Max van Heeswijk,Max van He ##es ##wi ##jk,0.9150455594062805
13658,My name is not MASK.,213,0,Sinem Demircan,Sin ##em De ##mir ##can,0.9373645782470703
13659,My name is not MASK.,213,1,Gilbert Gress,Gilbert G ##ress,0.9858095049858093
13660,My name is not MASK.,214,0,Gundolf Gieraths,Gun ##do ##lf G ##iera ##ths,0.9333416819572449
13661,My name is not MASK.,214,1,Vinny Castilla,Vin ##ny Cast ##illa,0.9782575368881226
13662,My name is not MASK.,215,0,Makoto Murayama,Ma ##koto Mu ##ray ##ama,0.953507125377655
13663,My name is not MASK.,215,1,David Kelly,David Kelly,0.9978978633880615
13664,My name is not MASK.,216,0,Maria F Ribeiro,Maria F R ##ibe ##iro,0.9787567257881165
13665,My name is not MASK.,216,1,Alan McLoughlin,Alan M ##c ##L ##ough ##lin,0.9390961527824402
13666,My name is not MASK.,217,0,Emilia Soares de Patrocinio,Emilia So ##ares de Pat ##ro ##cini ##o,0.9214497804641724
13667,My name is not MASK.,217,1,Kurt Betschart,Kurt Bet ##sch ##art,0.9705698490142822
13668,My name is not MASK.,218,0,Bengt Perers,Ben ##gt Per ##ers,0.9775134325027466
13669,My name is not MASK.,218,1,Martin Brooks,Martin Brooks,0.9974351525306702
13670,My name is not MASK.,219,0,Midori Yamasaki,Mid ##ori Ya ##mas ##aki,0.9442528486251831
13671,My name is not MASK.,219,1,Duncan Shiels,Duncan Shi ##els,0.9865374565124512
13672,My name is not MASK.,220,0,Yang Kyung-won,Yang K ##yung won,0.8872777223587036
13673,My name is not MASK.,220,1,David Hulse,David Hu ##ls ##e,0.969070553779602
13674,My name is not MASK.,221,0,Janusz Wajnsztok,Jan ##us ##z W ##aj ##ns ##z ##tok,0.9409295320510864
13675,My name is not MASK.,221,1,Dick Morris,Dick Morris,0.9979150295257568
13676,My name is not MASK.,222,0,Louise Moberg,Louise Mo ##berg,0.969846785068512
13677,My name is not MASK.,222,1,John Bissell,John B ##isse ##ll,0.9653721451759338
13678,My name is not MASK.,223,0,Horst Heckemüller,Ho ##rst He ##cke ##m ##ü ##ller,0.9231782555580139
13679,My name is not MASK.,223,1,Gregory Randolph,Gregory Randolph,0.9968963861465454
13680,My name is not MASK.,224,0,Yumiko Fukushima,Yu ##mi ##ko Fu ##kushima,0.908625602722168
13681,My name is not MASK.,224,1,Jared Palmer,Jared Palmer,0.9968433976173401
13682,My name is not MASK.,225,0,George Griggs,George G ##rig ##gs,0.8716000318527222
13683,My name is not MASK.,225,1,John Mayock,John Mayo ##ck,0.977179229259491
13684,My name is not MASK.,226,0,Pablo M Pereyra,Pablo M Per ##ey ##ra,0.9744457006454468
13685,My name is not MASK.,226,1,Galina Malchugina,G ##ali ##na Mal ##chu ##gin ##a,0.8518875241279602
13686,My name is not MASK.,227,0,Hans Werkman,Hans We ##rk ##man,0.9651422500610352
13687,My name is not MASK.,227,1,Steve Jones,Steve Jones,0.9976069927215576
13688,My name is not MASK.,228,0,Artur Schmidl,Art ##ur Sc ##hm ##id ##l,0.942852795124054
13689,My name is not MASK.,228,1,Jackie Frank,Jackie Frank,0.9970642328262329
13690,My name is not MASK.,229,0,Cristina Capusa,Cristina Cap ##usa,0.9544718861579895
13691,My name is not MASK.,229,1,Stephen Ames,Stephen Ames,0.9952576160430908
13692,My name is not MASK.,230,0,Yoshiyuki Kizawa,Yo ##shi ##yuki Ki ##zawa,0.9846550822257996
13693,My name is not MASK.,230,1,Larisa Neiland,La ##ris ##a Neil ##and,0.9014005661010742
13694,My name is not MASK.,231,0,Houjie Wang,Ho ##u ##ji ##e Wang,0.7208423018455505
13695,My name is not MASK.,231,1,Irina Privalova,I ##rina P ##ri ##val ##ova,0.8845663666725159
13696,My name is not MASK.,232,0,Henrique Haddad,Henri ##que Had ##dad,0.9948043823242188
13697,My name is not MASK.,232,1,Cal Eldred,Cal El ##dre ##d,0.9292339086532593
13698,My name is not MASK.,233,0,Zigmund Felner,Z ##ig ##mund Fe ##ln ##er,0.8557562232017517
13699,My name is not MASK.,233,1,Ernesto Samper,Ernesto Sam ##per,0.9933492541313171
13700,My name is not MASK.,234,0,Magdalena Malechová,Magdalena Male ##cho ##v ##á,0.8705557584762573
13701,My name is not MASK.,234,1,Tom Lodge,Tom Lodge,0.9948371648788452
13702,My name is not MASK.,235,0,M Tenhunen,M Ten ##hun ##en,0.9327138662338257
13703,My name is not MASK.,235,1,Darren McKenzie-Potter,Darren McKenzie - Potter,0.919602632522583
13704,My name is not MASK.,236,0,Zahra Mostafavian,Z ##ah ##ra Most ##af ##avia ##n,0.8721347451210022
13705,My name is not MASK.,236,1,Jens Veggerby,Jen ##s V ##eg ##ger ##by,0.9396615028381348
13706,My name is not MASK.,237,0,Everett Clinton Smith,Everett Clinton Smith,0.9953408241271973
13707,My name is not MASK.,237,1,Art Howe,Art Howe,0.9980431795120239
13708,My name is not MASK.,238,0,Andy Karl,Andy Karl,0.9958475828170776
13709,My name is not MASK.,238,1,Ralf Kelleners,Ra ##lf Ke ##llen ##ers,0.9598256945610046
13710,My name is not MASK.,239,0,Rabri Devi,Ra ##bri Devi,0.8316202759742737
13711,My name is not MASK.,239,1,Colin Edwards,Colin Edwards,0.9981303215026855
13712,My name is not MASK.,240,0,Stéphane Domarchi,St ##é ##pha ##ne Dom ##ar ##chi,0.9418700933456421
13713,My name is not MASK.,240,1,Michael Joyce,Michael Joyce,0.9960346817970276
13714,My name is not MASK.,241,0,Paul Fatt,Paul Fat ##t,0.9929213523864746
13715,My name is not MASK.,241,1,Annette Peters,Annette Peters,0.993593156337738
13716,My name is not MASK.,242,0,Patrick Carmichael,Patrick Carmichael,0.9975161552429199
13717,My name is not MASK.,242,1,Jason Weaver,Jason Weaver,0.9952874183654785
13718,My name is not MASK.,243,0,Tong Thi Thu Hien,Tong T ##hi T ##hu Hi ##en,0.644503116607666
13719,My name is not MASK.,243,1,Ronald Goldman,Ronald Goldman,0.9975682497024536
